Image Path,Identity,Target_X,Target_Y,Target_W,Target_H,Source_X,Source_Y,Source_W,Source_H,VGG-Face_cosine,Notes,Image Path Image,Identity Image,Match
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0002.jpg,66.0,65.0,118.0,118.0,68.0,67.0,115.0,115.0,0.4733054235928469,,Adam_Sandler,Adam_Sandler,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0001.jpg,70.0,69.0,112.0,112.0,68.0,67.0,115.0,115.0,0.58941709678518,,Adam_Sandler,Adam_Sandler,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Monica_Bellucci_0001.jpg,68.0,68.0,117.0,117.0,68.0,67.0,115.0,115.0,0.6313233624046561,,Adam_Sandler,Monica_Bellucci,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0004.jpg,65.0,66.0,119.0,119.0,69.0,65.0,118.0,118.0,0.6073817384418979,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0001.jpg,68.0,68.0,113.0,113.0,69.0,65.0,118.0,118.0,0.6158299305651362,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Geno_Auriemma_0001.jpg,55.0,60.0,134.0,134.0,69.0,65.0,118.0,118.0,0.6223003586278564,,Adam_Sandler,Geno_Auriemma,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0025.jpg,69.0,69.0,113.0,113.0,69.0,65.0,118.0,118.0,0.6472021936482064,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0024.jpg,67.0,66.0,122.0,122.0,69.0,65.0,118.0,118.0,0.6510101362039086,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0006.jpg,69.0,66.0,113.0,113.0,69.0,65.0,118.0,118.0,0.6538181700825842,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0015.jpg,68.0,67.0,115.0,115.0,69.0,65.0,118.0,118.0,0.6631121962224098,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0032.jpg,70.0,68.0,111.0,111.0,69.0,65.0,118.0,118.0,0.6649806144577065,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0026.jpg,68.0,68.0,113.0,113.0,69.0,65.0,118.0,118.0,0.6681214920702961,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0021.jpg,66.0,66.0,119.0,119.0,69.0,65.0,118.0,118.0,0.6696256756706243,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0011.jpg,74.0,72.0,105.0,105.0,69.0,65.0,118.0,118.0,0.6744632521960607,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0007.jpg,69.0,68.0,113.0,113.0,69.0,65.0,118.0,118.0,0.6747558004630103,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0014.jpg,67.0,68.0,114.0,114.0,69.0,65.0,118.0,118.0,0.675292641829831,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0019.jpg,69.0,69.0,114.0,114.0,69.0,65.0,118.0,118.0,0.6777324943725265,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Adam_Sandler_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alvaro_Uribe_0009.jpg,70.0,68.0,115.0,115.0,69.0,65.0,118.0,118.0,0.6790107065304893,,Adam_Sandler,Alvaro_Uribe,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aldo_Paredes_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Yevgeny_Kafelnikov_0001.jpg,68.0,71.0,110.0,110.0,70.0,69.0,113.0,113.0,0.5811695381723891,,Aldo_Paredes,Yevgeny_Kafelnikov,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aldo_Paredes_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jim_OBrien_0002.jpg,69.0,68.0,113.0,113.0,70.0,69.0,113.0,113.0,0.6607623939882958,,Aldo_Paredes,Jim_OBrien,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aldo_Paredes_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aldo_Paredes_0002.jpg,70.0,73.0,107.0,107.0,70.0,69.0,113.0,113.0,0.6632460616808136,,Aldo_Paredes,Aldo_Paredes,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aldo_Paredes_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Howard_Schultz_0002.jpg,67.0,67.0,116.0,116.0,70.0,73.0,107.0,107.0,0.628880471365298,,Aldo_Paredes,Howard_Schultz,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aldo_Paredes_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Robert_Redford_0007.jpg,69.0,68.0,117.0,117.0,70.0,73.0,107.0,107.0,0.6352195474779683,,Aldo_Paredes,Robert_Redford,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aldo_Paredes_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Robert_Redford_0008.jpg,67.0,67.0,117.0,117.0,70.0,73.0,107.0,107.0,0.6476838475229398,,Aldo_Paredes,Robert_Redford,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aldo_Paredes_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aldo_Paredes_0001.jpg,70.0,69.0,113.0,113.0,70.0,73.0,107.0,107.0,0.6632460616808136,,Aldo_Paredes,Aldo_Paredes,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aldo_Paredes_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0005.jpg,74.0,71.0,105.0,105.0,70.0,73.0,107.0,107.0,0.6765195703602808,,Aldo_Paredes,John_Travolta,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aldo_Paredes_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Travolta_0004.jpg,57.0,64.0,122.0,122.0,70.0,73.0,107.0,107.0,0.6781990766615461,,Aldo_Paredes,John_Travolta,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0002.jpg,66.0,68.0,116.0,116.0,65.0,67.0,119.0,119.0,0.5373124257439,,Aleksander_Kwasniewski,Aleksander_Kwasniewski,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0017.jpg,68.0,67.0,115.0,115.0,65.0,67.0,119.0,119.0,0.5522281674927404,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0020.jpg,71.0,70.0,111.0,111.0,65.0,67.0,119.0,119.0,0.575526186706994,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0012.jpg,63.0,65.0,119.0,119.0,65.0,67.0,119.0,119.0,0.5766080551188271,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0009.jpg,68.0,71.0,116.0,116.0,65.0,67.0,119.0,119.0,0.5847875785014243,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0014.jpg,68.0,67.0,113.0,113.0,65.0,67.0,119.0,119.0,0.5978605327564639,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0010.jpg,73.0,70.0,106.0,106.0,65.0,67.0,119.0,119.0,0.5995814962098025,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0011.jpg,68.0,66.0,119.0,119.0,65.0,67.0,119.0,119.0,0.6072584577652185,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0022.jpg,68.0,67.0,114.0,114.0,65.0,67.0,119.0,119.0,0.6302975654113747,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Moshe_Katsav_0002.jpg,70.0,71.0,113.0,113.0,65.0,67.0,119.0,119.0,0.6312486042656387,,Aleksander_Kwasniewski,Moshe_Katsav,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Bertie_Ahern_0005.jpg,68.0,67.0,117.0,117.0,65.0,67.0,119.0,119.0,0.6325380666724625,,Aleksander_Kwasniewski,Bertie_Ahern,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0025.jpg,62.0,64.0,124.0,124.0,65.0,67.0,119.0,119.0,0.6331758675118442,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0024.jpg,70.0,68.0,112.0,112.0,65.0,67.0,119.0,119.0,0.6375987235980594,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0001.jpg,68.0,69.0,116.0,116.0,65.0,67.0,119.0,119.0,0.638628249366561,,Aleksander_Kwasniewski,John_Snow,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Gil_de_Ferran_0005.jpg,66.0,69.0,113.0,113.0,65.0,67.0,119.0,119.0,0.639563924385711,,Aleksander_Kwasniewski,Gil_de_Ferran,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Robert_Bullock_0001.jpg,66.0,68.0,115.0,115.0,65.0,67.0,119.0,119.0,0.6430471323318074,,Aleksander_Kwasniewski,Robert_Bullock,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0008.jpg,66.0,67.0,119.0,119.0,65.0,67.0,119.0,119.0,0.6430982406565052,,Aleksander_Kwasniewski,Mohammed_Al-Douri,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0004.jpg,72.0,71.0,110.0,110.0,65.0,67.0,119.0,119.0,0.6470357371610416,,Aleksander_Kwasniewski,John_Snow,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Dennis_Kucinich_0001.jpg,70.0,69.0,111.0,111.0,65.0,67.0,119.0,119.0,0.6545758143397017,,Aleksander_Kwasniewski,Dennis_Kucinich,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0021.jpg,71.0,71.0,109.0,109.0,65.0,67.0,119.0,119.0,0.6555242057866257,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0003.jpg,69.0,67.0,113.0,113.0,65.0,67.0,119.0,119.0,0.6567995375422826,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0004.jpg,69.0,69.0,111.0,111.0,65.0,67.0,119.0,119.0,0.6587063035289296,,Aleksander_Kwasniewski,Aleksander_Kwasniewski,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0016.jpg,67.0,70.0,115.0,115.0,65.0,67.0,119.0,119.0,0.6596262292448951,,Aleksander_Kwasniewski,John_Snow,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Richard_Armitage_0008.jpg,64.0,65.0,119.0,119.0,65.0,67.0,119.0,119.0,0.6618269599382036,,Aleksander_Kwasniewski,Richard_Armitage,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0013.jpg,64.0,68.0,119.0,119.0,65.0,67.0,119.0,119.0,0.6644348421672046,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0008.jpg,67.0,68.0,111.0,111.0,65.0,67.0,119.0,119.0,0.6660193963214849,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0015.jpg,68.0,66.0,115.0,115.0,65.0,67.0,119.0,119.0,0.6663413638985136,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0013.jpg,70.0,68.0,111.0,111.0,65.0,67.0,119.0,119.0,0.666524751230434,,Aleksander_Kwasniewski,Mohammed_Al-Douri,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Robert_Bullock_0002.jpg,56.0,52.0,140.0,140.0,65.0,67.0,119.0,119.0,0.6694494949497751,,Aleksander_Kwasniewski,Robert_Bullock,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohammed_Al-Douri_0004.jpg,71.0,69.0,115.0,115.0,65.0,67.0,119.0,119.0,0.6708738973764559,,Aleksander_Kwasniewski,Mohammed_Al-Douri,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0009.jpg,64.0,66.0,120.0,120.0,65.0,67.0,119.0,119.0,0.6727744918963267,,Aleksander_Kwasniewski,John_Snow,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0008.jpg,68.0,67.0,116.0,116.0,65.0,67.0,119.0,119.0,0.673690794915079,,Aleksander_Kwasniewski,John_Snow,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0016.jpg,67.0,68.0,114.0,114.0,65.0,67.0,119.0,119.0,0.6740634210937035,,Aleksander_Kwasniewski,Tom_Daschle,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Mohamed_ElBaradei_0001.jpg,69.0,67.0,114.0,114.0,65.0,67.0,119.0,119.0,0.6767009135598283,,Aleksander_Kwasniewski,Mohamed_ElBaradei,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Gil_de_Ferran_0002.jpg,68.0,69.0,116.0,116.0,65.0,67.0,119.0,119.0,0.6785252657029017,,Aleksander_Kwasniewski,Gil_de_Ferran,False
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0004.jpg,69.0,69.0,111.0,111.0,66.0,68.0,116.0,116.0,0.383970795292947,,Aleksander_Kwasniewski,Aleksander_Kwasniewski,True
